Lon,Lat,Bias,Weighted Average
-116.1920700000000,30.80897900000000,-0.7240796100000000,9.597466428353698
-116.1973000000000,30.78922800000000,-0.7291235900000000,9.591606652180063
-116.2034400000000,30.76604400000000,-0.7379851300000000,9.591060001713952
-116.2123100000000,30.73255400000000,-0.7616210000000000,9.616622775472990
-116.2091300000000,30.74457500000000,-0.7920188900000000,9.616704674286336
-116.2157200000000,30.71967100000000,-0.7195577600000001,9.623525744603294
-116.2218500000000,30.69648700000000,-0.8233523400000000,9.602406733547188
-116.2279800000000,30.67330200000000,-0.8131065400000000,9.611062301672874
-116.2341100000000,30.65011600000000,-0.8036589600000000,9.590479117699466
-116.2409200000000,30.62435700000000,-0.7570138000000000,9.597508972461407
-116.2379700000000,30.63551900000000,-0.7611293800000000,9.584933117352231
-116.2463600000000,30.60374800000000,-0.8233628300000000,9.593465758758871
-116.2524800000000,30.58056600000000,-0.8213415100000000,9.595540380280550
-116.2586100000000,30.55738100000000,-0.8169083600000000,9.577877701952509
-116.2636000000000,30.53848500000000,-0.7196502700000000,9.578568528253586
-116.2667800000000,30.52646500000000,-0.6969494800000000,9.590286919866406
-116.2708600000000,30.51100600000000,-0.6840906100000000,9.561184681891927
-116.2769800000000,30.48781900000000,-0.6906805000000000,9.557666529398789
-116.2833100000000,30.46377800000000,-0.6999321000000000,9.554579122646738
-116.2894200000000,30.44059100000000,-0.7302484500000001,9.544351506076170
-116.2923600000000,30.42942600000000,-0.7305073700000000,9.552033576580673
-116.2955200000000,30.41740400000000,-0.7502794300000000,9.557182302043282
-116.3016300000000,30.39421600000000,-0.7784690900000000,9.550125475564332
-116.3077300000000,30.37103100000000,-0.7398510000000000,9.553424359849783
-116.3138400000000,30.34784500000000,-0.7445402100000000,9.557513437812187
-116.3179100000000,30.33238900000000,-0.7830572100000000,9.557809724155405
-116.3210800000000,30.32036700000000,-0.7673635500000000,9.562300411174556
-116.3260500000000,30.30147500000000,-0.6913662000000000,9.556242457385974
-116.3321500000000,30.27828800000000,-0.6945552800000000,9.557074827414914
-116.3382400000000,30.25509900000000,-0.6680231100000000,9.547363511544134
-116.3434300000000,30.23534600000000,-0.6398763700000000,9.558808782031985
-116.3465900000000,30.22332200000000,-0.6524982500000000,9.566766253405870
-116.3504200000000,30.20872000000000,-0.6493072500000000,9.579784490470550
-116.3565200000000,30.18553400000000,-0.6123828900000000,9.590440638020468
-116.3626100000000,30.16234500000000,-0.6001205400000000,9.591522253828568
-116.3686900000000,30.13915600000000,-0.6293783200000001,9.580419373789232
-116.3720700000000,30.12627200000000,-0.6217365300000000,9.604577418648542
-116.3752200000000,30.11424600000000,-0.6421241800000000,9.616757298493933
-116.3810800000000,30.09191500000000,-0.6527414300000000,9.620572498112106
-116.3871600000000,30.06872300000000,-0.6678924600000000,9.637409909952218
-116.3932400000000,30.04553400000000,-0.6668310200000001,9.630488282275403
-116.3975100000000,30.02921500000000,-0.6714162800000000,9.644770319025561
-116.4006600000000,30.01718800000000,-0.6938543300000000,9.669694265565250
-116.4053900000000,29.99914900000000,-0.6688098900000000,9.675746212253280
-116.4114500000000,29.97595900000000,-0.6624689100000000,9.677049846268773
-116.4175200000000,29.95276400000000,-0.6740903900000000,9.675709030921896
-116.4229200000000,29.93214800000000,-0.6635470400000000,9.677493749895248
-116.4260600000000,29.92012200000000,-0.6492958100000000,9.706989149924265
-116.4298800000000,29.90551800000000,-0.6746263500000000,9.706549781666913
-116.4359400000000,29.88232700000000,-0.6630272900000001,9.700270015319278
-116.4420000000000,29.85913200000000,-0.6445670100000001,9.717124584281397
-116.4480600000000,29.83593800000000,-0.6611785900000000,9.702977766395090
-116.4514200000000,29.82305300000000,-0.6456189200000000,9.713525729908804
-116.4545500000000,29.81102900000000,-0.6727767000000000,9.741571369496645
-116.4601600000000,29.78955200000000,-0.6801514600000000,9.734426444268566
-116.4664300000000,29.76550400000000,-0.6659236000000000,9.727225873097961
-116.4724800000000,29.74231200000000,-0.6854219400000000,9.716343314198628
-116.4769600000000,29.72513300000000,-0.6730356200000000,9.725148131139214
-116.4798800000000,29.71396900000000,-0.6830587400000000,9.734994971392839
-116.4845800000000,29.69593300000000,-0.6535224900000000,9.731442233255194
-116.4906300000000,29.67273800000000,-0.6709380100000000,9.752567924097505
-116.4969000000000,29.64869000000000,-0.6978197100000000,9.748595171618049
-116.5025000000000,29.62721600000000,-0.6911764100000000,9.743771372033487
-116.5054100000000,29.61604700000000,-0.6800670600000000,9.746126721048084
-116.5089800000000,29.60230600000000,-0.6812782300000000,9.744059284734577
-116.5150200000000,29.57911400000000,-0.6907300900000000,9.720897253210982
-116.5212700000000,29.55505800000000,-0.6663160300000000,9.709776788672205
-116.5273000000000,29.53186600000000,-0.6703577000000000,9.681551095306290
-116.5308800000000,29.51812100000000,-0.6663160300000000,9.686737264256450
-116.5337800000000,29.50695200000000,-0.6732215900000000,9.657464751240328
-116.5393600000000,29.48547300000000,-0.6639890700000000,9.650764690791636
-116.5456100000000,29.46142200000000,-0.6862745300000001,9.646464606116366
-116.5516400000000,29.43822500000000,-0.6830892600000000,9.661325068570756
-116.5561000000000,29.42104200000000,-0.6751375200000001,9.661482842328256
-116.5592200000000,29.40901700000000,-0.6726913500000000,9.646133369038889
-116.5636800000000,29.39183800000000,-0.6848983800000000,9.651616050647629
-116.5699200000000,29.36778300000000,-0.6659011800000000,9.655422971382677
-116.5759300000000,29.34458200000000,-0.6654548600000000,9.659592581257629
-116.5815000000000,29.32310300000000,-0.6528301200000000,9.681275445742951
